<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20121008,100007,157.92000,10
GAZP,0,20121008,100007,157.92000,130
GAZP,0,20121008,100007,157.91000,200
GAZP,0,20121008,100007,157.88000,20
GAZP,0,20121008,100008,157.97000,1980
GAZP,0,20121008,100008,157.99000,1890
GAZP,0,20121008,100008,157.99000,100
GAZP,0,20121008,100008,157.88000,10
GAZP,0,20121008,100008,157.99000,20
GAZP,0,20121008,100008,157.90000,50
GAZP,0,20121008,100008,157.99000,80
GAZP,0,20121008,100008,157.99000,130
GAZP,0,20121008,100008,157.99000,210
GAZP,0,20121008,100008,157.99000,190
GAZP,0,20121008,100008,157.99000,400
GAZP,0,20121008,100008,157.99000,400
GAZP,0,20121008,100008,157.99000,10
GAZP,0,20121008,100008,157.99000,4550
GAZP,0,20121008,100008,158.00000,5450
GAZP,0,20121008,100008,158.00000,10
GAZP,0,20121008,100008,158.00000,10
GAZP,0,20121008,100009,158.00000,200
GAZP,0,20121008,100009,157.94000,400
GAZP,0,20121008,100009,157.94000,100
GAZP,0,20121008,100009,157.94000,400
GAZP,0,20121008,100009,157.93000,300
GAZP,0,20121008,100009,157.94000,240
GAZP,0,20121008,100009,158.00000,60
GAZP,0,20121008,100009,158.00000,300
GAZP,0,20121008,100009,158.00000,1800
GAZP,0,20121008,100009,158.00000,400
GAZP,0,20121008,100009,158.00000,300
GAZP,0,20121008,100009,157.93000,600
GAZP,0,20121008,100009,158.00000,1300
GAZP,0,20121008,100009,158.00000,1100
GAZP,0,20121008,100009,158.00000,600
GAZP,0,20121008,100010,157.94000,10
GAZP,0,20121008,100010,158.00000,100
GAZP,0,20121008,100010,158.00000,400
GAZP,0,20121008,100010,158.00000,900
GAZP,0,20121008,100010,158.00000,100
GAZP,0,20121008,100010,158.00000,20000
GAZP,0,20121008,100010,158.00000,400
GAZP,0,20121008,100010,157.95000,10
GAZP,0,20121008,100010,158.00000,1000
GAZP,0,20121008,100010,158.00000,1000
GAZP,0,20121008,100010,158.00000,300
GAZP,0,20121008,100010,158.00000,400
GAZP,0,20121008,100010,158.00000,100
GAZP,0,20121008,100010,158.00000,400
GAZP,0,20121008,100010,158.00000,500
GAZP,0,20121008,100010,157.95000,10
GAZP,0,20121008,100010,158.00000,10
GAZP,0,20121008,100011,158.00000,900
GAZP,0,20121008,100011,158.00000,100
GAZP,0,20121008,100011,158.00000,100
GAZP,0,20121008,100011,158.00000,1100
GAZP,0,20121008,100011,158.00000,800
GAZP,0,20121008,100011,158.00000,20
GAZP,0,20121008,100011,158.00000,400
GAZP,0,20121008,100011,158.00000,100
GAZP,0,20121008,100011,158.00000,300
GAZP,0,20121008,100011,158.00000,100
GAZP,0,20121008,100011,158.00000,1000
GAZP,0,20121008,100011,158.00000,900
GAZP,0,20121008,100012,158.00000,1000
GAZP,0,20121008,100012,158.00000,100
GAZP,0,20121008,100012,158.00000,2200
GAZP,0,20121008,100012,158.00000,200
GAZP,0,20121008,100012,158.00000,100
GAZP,0,20121008,100012,158.00000,400
GAZP,0,20121008,100012,158.00000,400
GAZP,0,20121008,100012,158.00000,1000
GAZP,0,20121008,100012,158.00000,400
GAZP,0,20121008,100012,158.00000,10
GAZP,0,20121008,100012,158.00000,1860
GAZP,0,20121008,100012,158.01000,100
GAZP,0,20121008,100013,158.01000,200
GAZP,0,20121008,100013,158.01000,100
GAZP,0,20121008,100013,158.01000,1500
GAZP,0,20121008,100013,158.01000,100
GAZP,0,20121008,100013,158.01000,100
GAZP,0,20121008,100013,158.01000,1230
GAZP,0,20121008,100013,158.03000,100
GAZP,0,20121008,100013,158.03000,300
GAZP,0,20121008,100013,158.01000,70
GAZP,0,20121008,100013,158.00000,230
GAZP,0,20121008,100013,158.03000,300
GAZP,0,20121008,100013,158.03000,200
GAZP,0,20121008,100013,158.01000,500
GAZP,0,20121008,100013,158.00000,6780
GAZP,0,20121008,100014,158.01000,600
GAZP,0,20121008,100015,158.01000,400
GAZP,0,20121008,100015,158.01000,140
GAZP,0,20121008,100016,158.03000,600
GAZP,0,20121008,100016,158.16000,40
GAZP,0,20121008,100016,158.17000,10
GAZP,0,20121008,100016,158.17000,40
GAZP,0,20121008,100016,158.03000,350
GAZP,0,20121008,100016,158.03000,120
GAZP,0,20121008,100017,158.04000,250
GAZP,0,20121008,100017,158.03000,230
GAZP,0,20121008,100017,158.02000,960
GAZP,0,20121008,100017,158.01000,60
GAZP,0,20121008,100017,158.01000,2040
GAZP,0,20121008,100017,158.01000,50
GAZP,0,20121008,100017,158.00000,1110
GAZP,0,20121008,100020,158.06000,310
GAZP,0,20121008,100020,158.11000,130
GAZP,0,20121008,100020,158.01000,40
GAZP,0,20121008,100020,158.00000,2350
GAZP,0,20121008,100021,158.02000,50
GAZP,0,20121008,100021,158.02000,30
GAZP,0,20121008,100021,158.01000,850
GAZP,0,20121008,100022,158.01000,100
GAZP,0,20121008,100022,158.01000,210
GAZP,0,20121008,100022,158.00000,2430
GAZP,0,20121008,100022,158.03000,600
GAZP,0,20121008,100022,158.09000,250
GAZP,0,20121008,100022,158.09000,20
GAZP,0,20121008,100023,158.06000,100
GAZP,0,20121008,100024,158.01000,100
GAZP,0,20121008,100024,158.00000,100
GAZP,0,20121008,100024,158.01000,50
GAZP,0,20121008,100025,158.01000,1010
GAZP,0,20121008,100025,158.01000,100
GAZP,0,20121008,100025,158.01000,50
GAZP,0,20121008,100025,158.00000,1140
GAZP,0,20121008,100025,158.00000,700
GAZP,0,20121008,100025,158.00000,2910
GAZP,0,20121008,100025,158.08000,120
GAZP,0,20121008,100025,158.09000,280
GAZP,0,20121008,100025,158.09000,90
GAZP,0,20121008,100025,158.09000,10
GAZP,0,20121008,100025,158.01000,100
GAZP,0,20121008,100025,158.01000,100
GAZP,0,20121008,100025,158.01000,600
GAZP,0,20121008,100026,158.09000,40
GAZP,0,20121008,100026,158.09000,350
GAZP,0,20121008,100026,158.10000,610
GAZP,0,20121008,100027,158.01000,80
GAZP,0,20121008,100028,158.02000,350
GAZP,0,20121008,100028,158.01000,280
GAZP,0,20121008,100028,158.01000,200
GAZP,0,20121008,100028,158.01000,90
GAZP,0,20121008,100028,158.01000,90
GAZP,0,20121008,100028,158.01000,1070
GAZP,0,20121008,100028,158.01000,930
GAZP,0,20121008,100029,158.02000,500
GAZP,0,20121008,100029,158.09000,30
GAZP,0,20121008,100029,158.10000,3110
GAZP,0,20121008,100029,158.10000,50
GAZP,0,20121008,100029,158.03000,970
GAZP,0,20121008,100029,158.03000,30
GAZP,0,20121008,100030,158.03000,600
GAZP,0,20121008,100031,158.03000,50
GAZP,0,20121008,100031,158.10000,50
GAZP,0,20121008,100031,158.03000,150
GAZP,0,20121008,100031,158.03000,150
GAZP,0,20121008,100031,158.03000,450
GAZP,0,20121008,100031,158.04000,150
GAZP,0,20121008,100032,158.04000,300
GAZP,0,20121008,100032,158.04000,300
GAZP,0,20121008,100032,158.04000,300
GAZP,0,20121008,100032,158.03000,150
GAZP,0,20121008,100032,158.03000,150
GAZP,0,20121008,100033,158.03000,100
GAZP,0,20121008,100033,158.03000,10
GAZP,0,20121008,100033,158.03000,290
GAZP,0,20121008,100033,158.08000,30
GAZP,0,20121008,100033,158.09000,50
GAZP,0,20121008,100033,158.10000,920
GAZP,0,20121008,100034,158.03000,600
GAZP,0,20121008,100034,158.03000,270
GAZP,0,20121008,100034,158.03000,330
GAZP,0,20121008,100034,158.03000,830
GAZP,0,20121008,100034,158.03000,10
GAZP,0,20121008,100034,158.03000,30
GAZP,0,20121008,100034,158.02000,660
GAZP,0,20121008,100034,158.02000,1160
GAZP,0,20121008,100034,158.02000,2000
GAZP,0,20121008,100034,158.02000,250
GAZP,0,20121008,100034,158.02000,60
GAZP,0,20121008,100035,158.10000,1260
GAZP,0,20121008,100035,158.10000,400
GAZP,0,20121008,100035,158.10000,500
GAZP,0,20121008,100035,158.10000,500
GAZP,0,20121008,100035,158.10000,200
GAZP,0,20121008,100035,158.10000,2000
GAZP,0,20121008,100035,158.10000,200
GAZP,0,20121008,100035,158.10000,750
GAZP,0,20121008,100035,158.10000,200
GAZP,0,20121008,100035,158.10000,300
GAZP,0,20121008,100035,158.10000,750
GAZP,0,20121008,100035,158.10000,200
GAZP,0,20121008,100035,158.10000,300
GAZP,0,20121008,100035,158.10000,300
GAZP,0,20121008,100035,158.10000,300
GAZP,0,20121008,100037,158.10000,600
GAZP,0,20121008,100037,158.10000,150
GAZP,0,20121008,100037,158.10000,300
GAZP,0,20121008,100037,158.10000,150
GAZP,0,20121008,100037,158.10000,600
GAZP,0,20121008,100038,158.10000,600
GAZP,0,20121008,100038,158.10000,10000
GAZP,0,20121008,100038,158.16000,300
GAZP,0,20121008,100039,158.10000,3140
GAZP,0,20121008,100040,158.10000,600
GAZP,0,20121008,100042,158.16000,50
GAZP,0,20121008,100042,158.17000,50
GAZP,0,20121008,100043,158.10000,10
GAZP,0,20121008,100043,158.10000,100
GAZP,0,20121008,100044,158.10000,300
GAZP,0,20121008,100044,158.10000,150
GAZP,0,20121008,100045,158.17000,50
GAZP,0,20121008,100047,158.11000,150
GAZP,0,20121008,100047,158.11000,150
GAZP,0,20121008,100047,158.10000,450
GAZP,0,20121008,100047,158.10000,150
GAZP,0,20121008,100047,158.10000,150
GAZP,0,20121008,100047,158.10000,300
GAZP,0,20121008,100047,158.10000,300
GAZP,0,20121008,100048,158.10000,150
GAZP,0,20121008,100048,158.10000,150
GAZP,0,20121008,100050,158.17000,50
GAZP,0,20121008,100051,158.11000,10
GAZP,0,20121008,100053,158.11000,1280
GAZP,0,20121008,100054,158.16000,10
GAZP,0,20121008,100054,158.17000,290
GAZP,0,20121008,100054,158.17000,50
GAZP,0,20121008,100054,158.17000,100
GAZP,0,20121008,100054,158.17000,10
GAZP,0,20121008,100054,158.17000,300
GAZP,0,20121008,100054,158.18000,20
GAZP,0,20121008,100054,158.18000,30
GAZP,0,20121008,100054,158.18000,5190
GAZP,0,20121008,100054,158.11000,300
GAZP,0,20121008,100054,158.17000,50
GAZP,0,20121008,100057,158.16000,100
GAZP,0,20121008,100058,158.16000,2000
GAZP,0,20121008,100058,158.16000,700
GAZP,0,20121008,100059,158.12000,10
GAZP,0,20121008,100059,158.12000,100
GAZP,0,20121008,100059,158.11000,40
GAZP,0,20121008,100059,158.11000,370
GAZP,0,20121008,100059,158.11000,50
GAZP,0,20121008,100059,158.10000,30
GAZP,0,20121008,100059,158.10000,150
GAZP,0,20121008,100059,158.10000,15760
GAZP,0,20121008,100059,158.10000,60
GAZP,0,20121008,100059,158.10000,4000
GAZP,0,20121008,100059,158.10000,80
GAZP,0,20121008,100059,158.10000,100
GAZP,0,20121008,100101,158.10000,250
GAZP,0,20121008,100102,158.10000,300
GAZP,0,20121008,100102,158.15000,50
GAZP,0,20121008,100103,158.10000,4260
GAZP,0,20121008,100103,158.15000,500
GAZP,0,20121008,100103,158.15000,20
GAZP,0,20121008,100103,158.10000,300
GAZP,0,20121008,100104,158.12000,600
GAZP,0,20121008,100105,158.12000,600
GAZP,0,20121008,100105,158.12000,50
GAZP,0,20121008,100105,158.10000,100
GAZP,0,20121008,100105,158.14000,300
GAZP,0,20121008,100105,158.15000,1380
GAZP,0,20121008,100105,158.15000,1700
GAZP,0,20121008,100105,158.15000,2000
GAZP,0,20121008,100106,158.15000,300
GAZP,0,20121008,100106,158.15000,200
GAZP,0,20121008,100106,158.16000,400
GAZP,0,20121008,100106,158.15000,400
GAZP,0,20121008,100107,158.16000,300
GAZP,0,20121008,100107,158.15000,200
GAZP,0,20121008,100108,158.15000,400
GAZP,0,20121008,100108,158.16000,800
GAZP,0,20121008,100108,158.15000,400
GAZP,0,20121008,100110,158.16000,500
GAZP,0,20121008,100110,158.16000,300
GAZP,0,20121008,100110,158.15000,300
GAZP,0,20121008,100110,158.15000,300
GAZP,0,20121008,100110,158.15000,120
GAZP,0,20121008,100110,158.15000,480
GAZP,0,20121008,100111,158.15000,300
GAZP,0,20121008,100111,158.16000,8400
GAZP,0,20121008,100111,158.17000,750
GAZP,0,20121008,100111,158.17000,2280
GAZP,0,20121008,100116,158.12000,30
GAZP,0,20121008,100116,158.12000,100
GAZP,0,20121008,100116,158.11000,30
GAZP,0,20121008,100116,158.10000,1740
GAZP,0,20121008,100116,158.10000,500
GAZP,0,20121008,100117,158.17000,40
GAZP,0,20121008,100117,158.10000,10
GAZP,0,20121008,100118,158.17000,100
GAZP,0,20121008,100118,158.17000,200
GAZP,0,20121008,100119,158.16000,100
GAZP,0,20121008,100120,158.16000,610
GAZP,0,20121008,100120,158.12000,700
GAZP,0,20121008,100120,158.10000,690
GAZP,0,20121008,100122,158.11000,250
GAZP,0,20121008,100122,158.16000,20
GAZP,0,20121008,100123,158.16000,150
GAZP,0,20121008,100124,158.11000,250
GAZP,0,20121008,100124,158.11000,240
GAZP,0,20121008,100124,158.10000,510
GAZP,0,20121008,100125,158.16000,100
GAZP,0,20121008,100126,158.16000,30
GAZP,0,20121008,100126,158.17000,80
GAZP,0,20121008,100126,158.17000,20
GAZP,0,20121008,100126,158.17000,10
GAZP,0,20121008,100126,158.18000,1260
GAZP,0,20121008,100126,158.18000,200
GAZP,0,20121008,100126,158.18000,1000
GAZP,0,20121008,100126,158.16000,100
GAZP,0,20121008,100127,158.16000,30
GAZP,0,20121008,100127,158.18000,70
GAZP,0,20121008,100130,158.17000,30
GAZP,0,20121008,100130,158.18000,70
GAZP,0,20121008,100131,158.11000,10
GAZP,0,20121008,100133,158.18000,100
GAZP,0,20121008,100134,158.18000,100
GAZP,0,20121008,100134,158.18000,300
GAZP,0,20121008,100134,158.13000,300
GAZP,0,20121008,100134,158.13000,300
GAZP,0,20121008,100135,158.13000,130
GAZP,0,20121008,100135,158.12000,320
GAZP,0,20121008,100135,158.10000,750
GAZP,0,20121008,100135,158.11000,150
GAZP,0,20121008,100137,158.10000,600
GAZP,0,20121008,100138,158.17000,40
GAZP,0,20121008,100138,158.17000,30
GAZP,0,20121008,100138,158.18000,330
GAZP,0,20121008,100141,158.12000,1500
GAZP,0,20121008,100142,158.17000,70
GAZP,0,20121008,100142,158.18000,930
GAZP,0,20121008,100143,158.11000,10
GAZP,0,20121008,100145,158.18000,110
GAZP,0,20121008,100145,158.17000,70
GAZP,0,20121008,100145,158.18000,100
GAZP,0,20121008,100146,158.18000,100
GAZP,0,20121008,100148,158.18000,30
GAZP,0,20121008,100148,158.18000,100
GAZP,0,20121008,100149,158.17000,760
GAZP,0,20121008,100149,158.11000,1700
GAZP,0,20121008,100149,158.11000,2000
GAZP,0,20121008,100149,158.11000,30
GAZP,0,20121008,100149,158.10000,2040
GAZP,0,20121008,100149,158.10000,110
GAZP,0,20121008,100149,158.10000,20
GAZP,0,20121008,100149,158.10000,3340
GAZP,0,20121008,100150,158.18000,600
GAZP,0,20121008,100152,158.18000,300
GAZP,0,20121008,100155,158.18000,600
GAZP,0,20121008,100155,158.18000,10
GAZP,0,20121008,100155,158.18000,30
GAZP,0,20121008,100155,158.18000,10
GAZP,0,20121008,100155,158.18000,70
GAZP,0,20121008,100155,158.18000,10
GAZP,0,20121008,100155,158.18000,50
GAZP,0,20121008,100156,158.18000,600
GAZP,0,20121008,100156,158.18000,40
GAZP,0,20121008,100158,158.18000,220
GAZP,0,20121008,100158,158.18000,380
GAZP,0,20121008,100158,158.19000,400
GAZP,0,20121008,100158,158.19000,50
GAZP,0,20121008,100158,158.19000,100
GAZP,0,20121008,100158,158.19000,20
GAZP,0,20121008,100200,158.20000,200
GAZP,0,20121008,100200,158.19000,30
GAZP,0,20121008,100201,158.19000,250
GAZP,0,20121008,100201,158.20000,250
GAZP,0,20121008,100201,158.20000,80
GAZP,0,20121008,100201,158.20000,20
GAZP,0,20121008,100201,158.20000,2000
GAZP,0,20121008,100203,158.21000,10
GAZP,0,20121008,100203,158.28000,150
GAZP,0,20121008,100203,158.29000,30
GAZP,0,20121008,100203,158.30000,310
GAZP,0,20121008,100203,158.20000,30
GAZP,0,20121008,100203,158.20000,420
GAZP,0,20121008,100203,158.20000,50
GAZP,0,20121008,100203,158.20000,350
GAZP,0,20121008,100203,158.20000,350
GAZP,0,20121008,100203,158.20000,300
GAZP,0,20121008,100204,158.20000,420
GAZP,0,20121008,100204,158.28000,260
GAZP,0,20121008,100208,158.19000,50
GAZP,0,20121008,100208,158.20000,10
GAZP,0,20121008,100208,158.25000,40
GAZP,0,20121008,100209,158.20000,30
GAZP,0,20121008,100209,158.19000,90
GAZP,0,20121008,100211,158.20000,10
GAZP,0,20121008,100211,158.20000,40
GAZP,0,20121008,100211,158.19000,950
GAZP,0,20121008,100216,158.28000,10
GAZP,0,20121008,100216,158.28000,10
GAZP,0,20121008,100216,158.29000,30
GAZP,0,20121008,100216,158.30000,730
GAZP,0,20121008,100222,158.20000,10
GAZP,0,20121008,100222,158.20000,1000
GAZP,0,20121008,100222,158.20000,750
GAZP,0,20121008,100222,158.20000,30
GAZP,0,20121008,100222,158.19000,210
GAZP,0,20121008,100222,158.19000,10
GAZP,0,20121008,100225,158.27000,350
GAZP,0,20121008,100225,158.28000,150
GAZP,0,20121008,100229,158.22000,30
GAZP,0,20121008,100229,158.21000,10
GAZP,0,20121008,100229,158.20000,50
GAZP,0,20121008,100229,158.20000,10
GAZP,0,20121008,100231,158.21000,30
GAZP,0,20121008,100231,158.20000,970
GAZP,0,20121008,100231,158.20000,1000
GAZP,0,20121008,100231,158.20000,30
GAZP,0,20121008,100235,158.25000,200
GAZP,0,20121008,100236,158.26000,10
GAZP,0,20121008,100239,158.26000,200
GAZP,0,20121008,100242,158.26000,880
GAZP,0,20121008,100242,158.27000,3100
GAZP,0,20121008,100243,158.27000,60
GAZP,0,20121008,100246,158.27000,200
GAZP,0,20121008,100246,158.27000,760
GAZP,0,20121008,100246,158.25000,300
GAZP,0,20121008,100249,158.24000,10
GAZP,0,20121008,100249,158.24000,290
GAZP,0,20121008,100249,158.25000,1050
GAZP,0,20121008,100250,158.25000,530
GAZP,0,20121008,100251,158.28000,400
GAZP,0,20121008,100251,158.28000,100
GAZP,0,20121008,100251,158.28000,700
GAZP,0,20121008,100251,158.28000,10
GAZP,0,20121008,100251,158.28000,100
GAZP,0,20121008,100252,158.28000,90
GAZP,0,20121008,100252,158.25000,1490
GAZP,0,20121008,100253,158.29000,30
GAZP,0,20121008,100253,158.29000,100
GAZP,0,20121008,100253,158.29000,10
GAZP,0,20121008,100253,158.29000,100
GAZP,0,20121008,100253,158.29000,300
GAZP,0,20121008,100253,158.30000,210
GAZP,0,20121008,100254,158.25000,320
GAZP,0,20121008,100254,158.25000,1050
GAZP,0,20121008,100255,158.25000,110
GAZP,0,20121008,100255,158.25000,160
GAZP,0,20121008,100256,158.23000,50
GAZP,0,20121008,100256,158.25000,20
GAZP,0,20121008,100257,158.23000,400
GAZP,0,20121008,100258,158.22000,1060
GAZP,0,20121008,100258,158.22000,420
GAZP,0,20121008,100258,158.22000,530
GAZP,0,20121008,100258,158.22000,110
GAZP,0,20121008,100258,158.25000,830
GAZP,0,20121008,100258,158.22000,60
GAZP,0,20121008,100258,158.22000,2110
GAZP,0,20121008,100258,158.28000,10
GAZP,0,20121008,100300,158.22000,310
GAZP,0,20121008,100301,158.22000,110
GAZP,0,20121008,100301,158.22000,250
GAZP,0,20121008,100301,158.22000,210
GAZP,0,20121008,100301,158.22000,1060
GAZP,0,20121008,100301,158.22000,100
GAZP,0,20121008,100302,158.22000,210
GAZP,0,20121008,100302,158.22000,110
GAZP,0,20121008,100302,158.22000,10
GAZP,0,20121008,100303,158.22000,110
GAZP,0,20121008,100303,158.24000,1080
GAZP,0,20121008,100304,158.22000,420
GAZP,0,20121008,100304,158.22000,1580
GAZP,0,20121008,100304,158.22000,1060
GAZP,0,20121008,100304,158.22000,350
GAZP,0,20121008,100304,158.22000,50
GAZP,0,20121008,100304,158.22000,500
GAZP,0,20121008,100304,158.21000,160
GAZP,0,20121008,100305,158.21000,10
GAZP,0,20121008,100305,158.21000,210
GAZP,0,20121008,100305,158.21000,620
GAZP,0,20121008,100305,158.21000,1000
GAZP,0,20121008,100305,158.20000,280
GAZP,0,20121008,100305,158.24000,100
GAZP,0,20121008,100305,158.24000,300
GAZP,0,20121008,100305,158.25000,30
GAZP,0,20121008,100305,158.25000,30
GAZP,0,20121008,100305,158.26000,1540
GAZP,0,20121008,100305,158.23000,20
GAZP,0,20121008,100306,158.22000,200
GAZP,0,20121008,100309,158.22000,20
GAZP,0,20121008,100310,158.21000,20
GAZP,0,20121008,100310,158.20000,2090
GAZP,0,20121008,100310,158.22000,70
GAZP,0,20121008,100316,158.21000,150
GAZP,0,20121008,100316,158.21000,1000
GAZP,0,20121008,100316,158.21000,5900
GAZP,0,20121008,100318,158.21000,400
GAZP,0,20121008,100318,158.21000,300
GAZP,0,20121008,100318,158.21000,320
GAZP,0,20121008,100318,158.21000,100
GAZP,0,20121008,100318,158.21000,630
GAZP,0,20121008,100318,158.21000,50
GAZP,0,20121008,100319,158.20000,210
GAZP,0,20121008,100319,158.21000,250
GAZP,0,20121008,100319,158.22000,1700
GAZP,0,20121008,100320,158.25000,30
GAZP,0,20121008,100322,158.22000,950
GAZP,0,20121008,100324,158.22000,1590
GAZP,0,20121008,100324,158.22000,300
GAZP,0,20121008,100329,158.24000,30
GAZP,0,20121008,100329,158.24000,30
GAZP,0,20121008,100329,158.22000,1010
GAZP,0,20121008,100329,158.20000,990
GAZP,0,20121008,100329,158.25000,1160
GAZP,0,20121008,100329,158.26000,13460
GAZP,0,20121008,100329,158.26000,10
GAZP,0,20121008,100329,158.28000,90
GAZP,0,20121008,100329,158.28000,10
GAZP,0,20121008,100329,158.28000,20
GAZP,0,20121008,100329,158.28000,200
GAZP,0,20121008,100329,158.29000,800
GAZP,0,20121008,100329,158.21000,350
GAZP,0,20121008,100329,158.20000,1650
GAZP,0,20121008,100329,158.22000,50
GAZP,0,20121008,100329,158.20000,160
GAZP,0,20121008,100330,158.20000,110
GAZP,0,20121008,100331,158.20000,100
GAZP,0,20121008,100333,158.21000,70
GAZP,0,20121008,100333,158.20000,40
GAZP,0,20121008,100333,158.20000,360
GAZP,0,20121008,100333,158.20000,10
GAZP,0,20121008,100333,158.20000,10
GAZP,0,20121008,100333,158.20000,670
GAZP,0,20121008,100333,158.20000,110
GAZP,0,20121008,100334,158.24000,320
GAZP,0,20121008,100334,158.24000,180
GAZP,0,20121008,100334,158.21000,30
GAZP,0,20121008,100334,158.21000,70
GAZP,0,20121008,100334,158.20000,30
GAZP,0,20121008,100334,158.22000,350
GAZP,0,20121008,100334,158.23000,11000
GAZP,0,20121008,100334,158.24000,388650
GAZP,0,20121008,100340,158.20000,190
GAZP,0,20121008,100340,158.20000,500
GAZP,0,20121008,100340,158.20000,20
GAZP,0,20121008,100340,158.20000,30
GAZP,0,20121008,100340,158.20000,30
GAZP,0,20121008,100340,158.20000,200
GAZP,0,20121008,100340,158.20000,230
GAZP,0,20121008,100340,158.20000,1000
GAZP,0,20121008,100340,158.20000,490
GAZP,0,20121008,100340,158.20000,1510
GAZP,0,20121008,100340,158.20000,2100
GAZP,0,20121008,100340,158.21000,200
GAZP,0,20121008,100340,158.20000,130
GAZP,0,20121008,100341,158.20000,260
GAZP,0,20121008,100341,158.20000,10
GAZP,0,20121008,100341,158.20000,450
GAZP,0,20121008,100342,158.20000,70
GAZP,0,20121008,100343,158.21000,50
GAZP,0,20121008,100343,158.20000,9000
GAZP,0,20121008,100343,158.20000,1000
GAZP,0,20121008,100343,158.20000,10
GAZP,0,20121008,100344,158.19000,350
GAZP,0,20121008,100344,158.19000,200
GAZP,0,20121008,100344,158.19000,400
GAZP,0,20121008,100344,158.19000,290
GAZP,0,20121008,100344,158.19000,200
GAZP,0,20121008,100344,158.19000,80
GAZP,0,20121008,100344,158.19000,310
GAZP,0,20121008,100344,158.19000,200
GAZP,0,20121008,100344,158.19000,1030
GAZP,0,20121008,100344,158.19000,200
GAZP,0,20121008,100345,158.19000,40
GAZP,0,20121008,100345,158.18000,60
GAZP,0,20121008,100345,158.18000,400
GAZP,0,20121008,100345,158.18000,160
GAZP,0,20121008,100345,158.18000,140
GAZP,0,20121008,100345,158.18000,300
GAZP,0,20121008,100348,158.18000,220
GAZP,0,20121008,100348,158.18000,100
GAZP,0,20121008,100349,158.18000,240
GAZP,0,20121008,100349,158.18000,550
GAZP,0,20121008,100349,158.18000,10
GAZP,0,20121008,100349,158.18000,30
GAZP,0,20121008,100349,158.15000,10
GAZP,0,20121008,100349,158.13000,10
GAZP,0,20121008,100349,158.12000,20
GAZP,0,20121008,100349,158.12000,20
GAZP,0,20121008,100349,158.12000,70
GAZP,0,20121008,100349,158.12000,740
GAZP,0,20121008,100350,158.12000,260
GAZP,0,20121008,100350,158.11000,100
GAZP,0,20121008,100350,158.11000,900
GAZP,0,20121008,100350,158.14000,10
GAZP,0,20121008,100350,158.12000,100
GAZP,0,20121008,100351,158.11000,100
GAZP,0,20121008,100353,158.11000,2110
GAZP,0,20121008,100353,158.11000,2360
GAZP,0,20121008,100354,158.11000,130
GAZP,0,20121008,100354,158.11000,140
GAZP,0,20121008,100354,158.11000,260
GAZP,0,20121008,100354,158.11000,10
GAZP,0,20121008,100354,158.11000,360
GAZP,0,20121008,100354,158.10000,6000
GAZP,0,20121008,100354,158.10000,30
GAZP,0,20121008,100354,158.10000,360
GAZP,0,20121008,100354,158.10000,240
GAZP,0,20121008,100354,158.10000,50
GAZP,0,20121008,100354,158.10000,240
GAZP,0,20121008,100354,158.10000,460
GAZP,0,20121008,100354,158.10000,3340
GAZP,0,20121008,100355,158.10000,960
GAZP,0,20121008,100357,158.10000,2500
GAZP,0,20121008,100358,158.10000,350
GAZP,0,20121008,100400,158.10000,10
GAZP,0,20121008,100400,158.10000,2000
GAZP,0,20121008,100400,158.10000,130
GAZP,0,20121008,100400,158.10000,290
GAZP,0,20121008,100400,158.10000,230
GAZP,0,20121008,100401,158.10000,810
GAZP,0,20121008,100401,158.10000,250
GAZP,0,20121008,100401,158.10000,1980
GAZP,0,20121008,100401,158.10000,2630
GAZP,0,20121008,100402,158.10000,780
GAZP,0,20121008,100402,158.10000,140
GAZP,0,20121008,100402,158.10000,1300
GAZP,0,20121008,100402,158.10000,100
GAZP,0,20121008,100403,158.10000,770
GAZP,0,20121008,100403,158.09000,50
GAZP,0,20121008,100403,158.09000,10
GAZP,0,20121008,100403,158.09000,350
GAZP,0,20121008,100403,158.09000,530
GAZP,0,20121008,100404,158.14000,90
GAZP,0,20121008,100404,158.19000,300
GAZP,0,20121008,100404,158.19000,30
GAZP,0,20121008,100404,158.20000,8620
GAZP,0,20121008,100404,158.09000,760
GAZP,0,20121008,100404,158.09000,300
GAZP,0,20121008,100404,158.09000,350
GAZP,0,20121008,100404,158.09000,350
GAZP,0,20121008,100404,158.09000,350
GAZP,0,20121008,100404,158.09000,140
GAZP,0,20121008,100404,158.08000,60
GAZP,0,20121008,100404,158.08000,440
GAZP,0,20121008,100404,158.08000,120
GAZP,0,20121008,100404,158.08000,1870
GAZP,0,20121008,100404,158.13000,50
GAZP,0,20121008,100404,158.08000,350
GAZP,0,20121008,100404,158.08000,2230
GAZP,0,20121008,100405,158.07000,320
GAZP,0,20121008,100405,158.07000,180
GAZP,0,20121008,100407,158.06000,20
GAZP,0,20121008,100407,158.06000,100
GAZP,0,20121008,100407,158.06000,80
GAZP,0,20121008,100408,158.06000,150
GAZP,0,20121008,100408,158.07000,50
GAZP,0,20121008,100408,158.07000,50
GAZP,0,20121008,100410,158.06000,10
GAZP,0,20121008,100410,158.08000,50
GAZP,0,20121008,100410,158.06000,460
GAZP,0,20121008,100410,158.06000,210
GAZP,0,20121008,100413,158.09000,10
